topology,graph_id,num_nodes,num_edges,source,target,graph_image,algorithm,path_cost,path_hops,nodes_visited,edges_relaxed,execution_time_ms,success
scale_free,88,167,810,163,73,graph_images\scale_free\scale_free_graph_88.png,Bidirectional Dijkstra,16,4,6,69,0.04059984348714352,True
scale_free,88,167,810,163,73,graph_images\scale_free\scale_free_graph_88.png,Floyd-Warshall,16,4,167,4458900,434.95879997499287,True
scale_free,89,52,147,3,50,graph_images\scale_free\scale_free_graph_89.png,Dijkstra,23,1,29,198,0.1129999291151762,True
scale_free,89,52,147,3,50,graph_images\scale_free\scale_free_graph_89.png,Bellman-Ford,23,1,51,1176,0.255499966442585,True
scale_free,89,52,147,3,50,graph_images\scale_free\scale_free_graph_89.png,A*,23,1,29,198,0.09689992293715477,True
scale_free,89,52,147,3,50,graph_images\scale_free\scale_free_graph_89.png,BFS (unweighted),23,1,47,117,0.018399907276034355,True
scale_free,89,52,147,3,50,graph_images\scale_free\scale_free_graph_89.png,Bidirectional Dijkstra,23,1,2,18,0.01600012183189392,True
scale_free,89,52,147,3,50,graph_images\scale_free\scale_free_graph_89.png,Floyd-Warshall,23,1,52,133172,12.149499962106347,True
scale_free,90,231,908,32,90,graph_images\scale_free\scale_free_graph_90.png,Dijkstra,33,4,36,409,0.2484000287950039,True
scale_free,90,231,908,32,90,graph_images\scale_free\scale_free_graph_90.png,Bellman-Ford,33,4,230,9080,1.744499895721674,True
scale_free,90,231,908,32,90,graph_images\scale_free\scale_free_graph_90.png,A*,33,4,36,409,0.238100066781044,True
scale_free,90,231,908,32,90,graph_images\scale_free\scale_free_graph_90.png,BFS (unweighted),52,2,207,577,0.05339994095265865,True
scale_free,90,231,908,32,90,graph_images\scale_free\scale_free_graph_90.png,Bidirectional Dijkstra,33,4,33,497,0.21749990992248058,True
scale_free,90,231,908,32,90,graph_images\scale_free\scale_free_graph_90.png,Floyd-Warshall,33,4,231,11848221,1073.0268999468535,True
scale_free,91,164,640,75,122,graph_images\scale_free\scale_free_graph_91.png,Dijkstra,36,6,110,973,0.5059000104665756,True
scale_free,91,164,640,75,122,graph_images\scale_free\scale_free_graph_91.png,Bellman-Ford,36,6,163,6400,1.3695999514311552,True
scale_free,91,164,640,75,122,graph_images\scale_free\scale_free_graph_91.png,A*,36,6,110,973,0.5125999450683594,True
scale_free,91,164,640,75,122,graph_images\scale_free\scale_free_graph_91.png,BFS (unweighted),54,3,164,1131,0.10009994730353355,True
scale_free,91,164,640,75,122,graph_images\scale_free\scale_free_graph_91.png,Bidirectional Dijkstra,36,6,16,125,0.08430005982518196,True
scale_free,91,164,640,75,122,graph_images\scale_free\scale_free_graph_91.png,Floyd-Warshall,36,6,164,4194628,390.05309995263815,True
scale_free,92,170,825,134,90,graph_images\scale_free\scale_free_graph_92.png,Dijkstra,26,4,137,1439,0.8467999286949635,True
scale_free,92,170,825,134,90,graph_images\scale_free\scale_free_graph_92.png,Bellman-Ford,26,4,169,13200,1.9572998862713575,True
scale_free,92,170,825,134,90,graph_images\scale_free\scale_free_graph_92.png,A*,26,4,137,1439,0.5141999572515488,True
scale_free,92,170,825,134,90,graph_images\scale_free\scale_free_graph_92.png,BFS (unweighted),71,3,170,1575,0.10309997014701366,True
scale_free,92,170,825,134,90,graph_images\scale_free\scale_free_graph_92.png,Bidirectional Dijkstra,26,4,26,405,0.1626999583095312,True
scale_free,92,170,825,134,90,graph_images\scale_free\scale_free_graph_92.png,Floyd-Warshall,26,4,170,4759830,430.351700168103,True
scale_free,93,185,900,58,182,graph_images\scale_free\scale_free_graph_93.png,Dijkstra,13,4,32,481,0.2880999818444252,True
scale_free,93,185,900,58,182,graph_images\scale_free\scale_free_graph_93.png,Bellman-Ford,13,4,184,12600,2.260299865156412,True
scale_free,93,185,900,58,182,graph_images\scale_free\scale_free_graph_93.png,A*,13,4,32,481,0.32670004293322563,True
scale_free,93,185,900,58,182,graph_images\scale_free\scale_free_graph_93.png,BFS (unweighted),45,3,185,1068,0.09560002945363522,True
scale_free,93,185,900,58,182,graph_images\scale_free\scale_free_graph_93.png,Bidirectional Dijkstra,13,4,4,79,0.04740012809634209,True
scale_free,93,185,900,58,182,graph_images\scale_free\scale_free_graph_93.png,Floyd-Warshall,13,4,185,6077805,562.394900014624,True
scale_free,94,251,1230,155,244,graph_images\scale_free\scale_free_graph_94.png,Dijkstra,54,5,250,2449,0.878599938005209,True
scale_free,94,251,1230,155,244,graph_images\scale_free\scale_free_graph_94.png,Bellman-Ford,54,5,250,17220,2.7202998753637075,True
scale_free,94,251,1230,155,244,graph_images\scale_free\scale_free_graph_94.png,A*,54,5,250,2449,1.2454998213797808,True
scale_free,94,251,1230,155,244,graph_images\scale_free\scale_free_graph_94.png,BFS (unweighted),79,2,228,625,0.08830009028315544,True
scale_free,94,251,1230,155,244,graph_images\scale_free\scale_free_graph_94.png,Bidirectional Dijkstra,54,5,119,1431,0.6025999318808317,True
scale_free,94,251,1230,155,244,graph_images\scale_free\scale_free_graph_94.png,Floyd-Warshall,54,5,251,15290167,1458.4409999661148,True
scale_free,95,274,544,234,2,graph_images\scale_free\scale_free_graph_95.png,Dijkstra,51,4,72,452,0.24829991161823273,True
scale_free,95,274,544,234,2,graph_images\scale_free\scale_free_graph_95.png,Bellman-Ford,51,4,273,5440,0.9736998472362757,True
scale_free,95,274,544,234,2,graph_images\scale_free\scale_free_graph_95.png,A*,51,4,72,452,0.28060004115104675,True
scale_free,95,274,544,234,2,graph_images\scale_free\scale_free_graph_95.png,BFS (unweighted),55,2,94,108,0.02200016751885414,True
scale_free,95,274,544,234,2,graph_images\scale_free\scale_free_graph_95.png,Bidirectional Dijkstra,51,4,17,181,0.09360001422464848,True
scale_free,95,274,544,234,2,graph_images\scale_free\scale_free_graph_95.png,Floyd-Warshall,51,4,274,18922440,1794.7259000502527,True
scale_free,96,109,520,16,12,graph_images\scale_free\scale_free_graph_96.png,Dijkstra,16,2,22,273,0.156699912622571,True
scale_free,96,109,520,16,12,graph_images\scale_free\scale_free_graph_96.png,Bellman-Ford,16,2,108,5200,1.0152999311685562,True
scale_free,96,109,520,16,12,graph_images\scale_free\scale_free_graph_96.png,A*,16,2,22,273,0.14360016211867332,True
scale_free,96,109,520,16,12,graph_images\scale_free\scale_free_graph_96.png,BFS (unweighted),76,2,108,523,0.04579988308250904,True
scale_free,96,109,520,16,12,graph_images\scale_free\scale_free_graph_96.png,Bidirectional Dijkstra,16,2,12,146,0.08040014654397964,True
scale_free,96,109,520,16,12,graph_images\scale_free\scale_free_graph_96.png,Floyd-Warshall,16,2,109,1245216,118.80930000916123,True
scale_free,97,117,560,97,10,graph_images\scale_free\scale_free_graph_97.png,Dijkstra,29,3,57,677,0.29239989817142487,True
scale_free,97,117,560,97,10,graph_images\scale_free\scale_free_graph_97.png,Bellman-Ford,29,3,116,7840,1.3331999070942402,True
scale_free,97,117,560,97,10,graph_images\scale_free\scale_free_graph_97.png,A*,29,3,57,677,0.2808000426739454,True
scale_free,97,117,560,97,10,graph_images\scale_free\scale_free_graph_97.png,BFS (unweighted),32,2,103,253,0.02769986167550087,True
scale_free,97,117,560,97,10,graph_images\scale_free\scale_free_graph_97.png,Bidirectional Dijkstra,29,3,17,218,0.10739988647401333,True
scale_free,97,117,560,97,10,graph_images\scale_free\scale_free_graph_97.png,Floyd-Warshall,29,3,117,1536912,142.36850012093782,True
scale_free,98,47,210,37,23,graph_images\scale_free\scale_free_graph_98.png,Dijkstra,55,4,41,379,0.15109986998140812,True
scale_free,98,47,210,37,23,graph_images\scale_free\scale_free_graph_98.png,Bellman-Ford,55,4,46,2100,0.4425998777151108,True
scale_free,98,47,210,37,23,graph_images\scale_free\scale_free_graph_98.png,A*,55,4,41,379,0.13449997641146183,True
scale_free,98,47,210,37,23,graph_images\scale_free\scale_free_graph_98.png,BFS (unweighted),59,2,47,296,0.02619996666908264,True
scale_free,98,47,210,37,23,graph_images\scale_free\scale_free_graph_98.png,Bidirectional Dijkstra,55,4,22,228,0.0950999092310667,True
scale_free,98,47,210,37,23,graph_images\scale_free\scale_free_graph_98.png,Floyd-Warshall,55,4,47,99734,9.233599994331598,True
scale_free,99,155,306,154,94,graph_images\scale_free\scale_free_graph_99.png,Dijkstra,97,4,51,260,0.19340007565915585,True
scale_free,99,155,306,154,94,graph_images\scale_free\scale_free_graph_99.png,Bellman-Ford,97,4,154,4284,0.834199832752347,True
scale_free,99,155,306,154,94,graph_images\scale_free\scale_free_graph_99.png,A*,97,4,51,260,0.20870007574558258,True
scale_free,99,155,306,154,94,graph_images\scale_free\scale_free_graph_99.png,BFS (unweighted),115,3,98,162,0.041700201109051704,True
scale_free,99,155,306,154,94,graph_images\scale_free\scale_free_graph_99.png,Bidirectional Dijkstra,97,4,19,122,0.08059991523623466,True
scale_free,99,155,306,154,94,graph_images\scale_free\scale_free_graph_99.png,Floyd-Warshall,97,4,155,3391090,323.46720015630126,True
small_world,0,201,402,190,68,graph_images\small_world\small_world_graph_0.png,Dijkstra,113,8,187,750,0.4298998974263668,True
small_world,0,201,402,190,68,graph_images\small_world\small_world_graph_0.png,Bellman-Ford,113,8,200,9648,1.6986997798085213,True
small_world,0,201,402,190,68,graph_images\small_world\small_world_graph_0.png,A*,113,8,187,750,0.46120001934468746,True
small_world,0,201,402,190,68,graph_images\small_world\small_world_graph_0.png,BFS (unweighted),146,6,196,636,0.09360001422464848,True
small_world,0,201,402,190,68,graph_images\small_world\small_world_graph_0.png,Bidirectional Dijkstra,113,8,53,226,0.14350004494190216,True
small_world,0,201,402,190,68,graph_images\small_world\small_world_graph_0.png,Floyd-Warshall,113,8,201,5137761,553.4526999108493,True
small_world,1,132,264,124,64,graph_images\small_world\small_world_graph_1.png,Dijkstra,63,4,42,176,0.13240007683634758,True
small_world,1,132,264,124,64,graph_images\small_world\small_world_graph_1.png,Bellman-Ford,63,4,131,5280,0.9667000267654657,True
small_world,1,132,264,124,64,graph_images\small_world\small_world_graph_1.png,A*,63,4,42,176,0.1221001148223877,True
small_world,1,132,264,124,64,graph_images\small_world\small_world_graph_1.png,BFS (unweighted),78,3,57,109,0.0271000899374485,True
small_world,1,132,264,124,64,graph_images\small_world\small_world_graph_1.png,Bidirectional Dijkstra,63,4,21,92,0.063000014051795,True
small_world,1,132,264,124,64,graph_images\small_world\small_world_graph_1.png,Floyd-Warshall,63,4,132,1447512,162.48079994693398,True
small_world,2,278,556,119,116,graph_images\small_world\small_world_graph_2.png,Dijkstra,43,2,25,101,0.09240000508725643,True
small_world,2,278,556,119,116,graph_images\small_world\small_world_graph_2.png,Bellman-Ford,43,2,277,10008,1.5869999770075083,True
small_world,2,278,556,119,116,graph_images\small_world\small_world_graph_2.png,A*,43,2,25,101,0.07260008715093136,True
small_world,2,278,556,119,116,graph_images\small_world\small_world_graph_2.png,BFS (unweighted),43,2,26,52,0.015700003132224083,True
small_world,2,278,556,119,116,graph_images\small_world\small_world_graph_2.png,Bidirectional Dijkstra,43,2,11,49,0.03519980236887932,True
small_world,2,278,556,119,116,graph_images\small_world\small_world_graph_2.png,Floyd-Warshall,43,2,278,13217510,1438.2395998109132,True
small_world,3,75,150,47,73,graph_images\small_world\small_world_graph_3.png,Dijkstra,68,5,46,186,0.12329989112913609,True
small_world,3,75,150,47,73,graph_images\small_world\small_world_graph_3.png,Bellman-Ford,68,5,74,2100,0.3945999778807163,True
small_world,3,75,150,47,73,graph_images\small_world\small_world_graph_3.png,A*,68,5,46,186,0.11390005238354206,True
small_world,3,75,150,47,73,graph_images\small_world\small_world_graph_3.png,BFS (unweighted),170,5,74,264,0.038400059565901756,True
small_world,3,75,150,47,73,graph_images\small_world\small_world_graph_3.png,Bidirectional Dijkstra,68,5,17,73,0.047999899834394455,True
small_world,3,75,150,47,73,graph_images\small_world\small_world_graph_3.png,Floyd-Warshall,68,5,75,272625,27.462600031867623,True
small_world,4,231,462,77,196,graph_images\small_world\small_world_graph_4.png,Dijkstra,46,1,21,85,0.08580018766224384,True
small_world,4,231,462,77,196,graph_images\small_world\small_world_graph_4.png,Bellman-Ford,46,1,230,9240,1.523700077086687,True
small_world,4,231,462,77,196,graph_images\small_world\small_world_graph_4.png,A*,46,1,21,85,0.06520003080368042,True
small_world,4,231,462,77,196,graph_images\small_world\small_world_graph_4.png,BFS (unweighted),46,1,9,13,0.009999843314290047,True
small_world,4,231,462,77,196,graph_images\small_world\small_world_graph_4.png,Bidirectional Dijkstra,46,1,9,37,0.027900096029043198,True
small_world,4,231,462,77,196,graph_images\small_world\small_world_graph_4.png,Floyd-Warshall,46,1,231,7436583,776.2415001634508,True
small_world,5,172,344,162,78,graph_images\small_world\small_world_graph_5.png,Dijkstra,123,8,141,571,0.372700160369277,True
small_world,5,172,344,162,78,graph_images\small_world\small_world_graph_5.png,Bellman-Ford,123,8,171,7568,1.2564999051392078,True
small_world,5,172,344,162,78,graph_images\small_world\small_world_graph_5.png,A*,123,8,141,571,0.3066000062972307,True
small_world,5,172,344,162,78,graph_images\small_world\small_world_graph_5.png,BFS (unweighted),171,6,162,532,0.06899982690811157,True
small_world,5,172,344,162,78,graph_images\small_world\small_world_graph_5.png,Bidirectional Dijkstra,123,8,45,192,0.10740011930465698,True
small_world,5,172,344,162,78,graph_images\small_world\small_world_graph_5.png,Floyd-Warshall,123,8,172,3091872,312.02420010231435,True
small_world,6,62,124,11,5,graph_images\small_world\small_world_graph_6.png,Dijkstra,40,3,16,63,0.06429990753531456,True
small_world,6,62,124,11,5,graph_images\small_world\small_world_graph_6.png,Bellman-Ford,40,3,61,1240,0.26190001517534256,True
small_world,6,62,124,11,5,graph_images\small_world\small_world_graph_6.png,A*,40,3,16,63,0.045999884605407715,True
small_world,6,62,124,11,5,graph_images\small_world\small_world_graph_6.png,BFS (unweighted),80,3,31,57,0.016300007700920105,True
small_world,6,62,124,11,5,graph_images\small_world\small_world_graph_6.png,Bidirectional Dijkstra,40,3,8,37,0.02729985862970352,True
small_world,6,62,124,11,5,graph_images\small_world\small_world_graph_6.png,Floyd-Warshall,40,3,62,156612,17.064400017261505,True
small_world,7,100,200,33,14,graph_images\small_world\small_world_graph_7.png,Dijkstra,64,8,33,128,0.112100038677454,True
small_world,7,100,200,33,14,graph_images\small_world\small_world_graph_7.png,Bellman-Ford,64,8,99,2800,0.5436998326331377,True
small_world,7,100,200,33,14,graph_images\small_world\small_world_graph_7.png,A*,64,8,33,128,0.0892002135515213,True
small_world,7,100,200,33,14,graph_images\small_world\small_world_graph_7.png,BFS (unweighted),117,6,100,367,0.05329982377588749,True
small_world,7,100,200,33,14,graph_images\small_world\small_world_graph_7.png,Bidirectional Dijkstra,64,8,22,97,0.061300117522478104,True
small_world,7,100,200,33,14,graph_images\small_world\small_world_graph_7.png,Floyd-Warshall,64,8,100,532100,59.00519993156195,True
small_world,8,155,310,124,79,graph_images\small_world\small_world_graph_8.png,Dijkstra,123,9,137,550,0.29310001991689205,True
small_world,8,155,310,124,79,graph_images\small_world\small_world_graph_8.png,Bellman-Ford,123,9,154,6200,1.0689999908208847,True
small_world,8,155,310,124,79,graph_images\small_world\small_world_graph_8.png,A*,123,9,137,550,0.3364000003784895,True
small_world,8,155,310,124,79,graph_images\small_world\small_world_graph_8.png,BFS (unweighted),235,6,155,595,0.08690007962286472,True
small_world,8,155,310,124,79,graph_images\small_world\small_world_graph_8.png,Bidirectional Dijkstra,123,9,31,132,0.08379993960261345,True
small_world,8,155,310,124,79,graph_images\small_world\small_world_graph_8.png,Floyd-Warshall,123,9,155,2384365,252.52539990469813,True
small_world,9,70,140,11,63,graph_images\small_world\small_world_graph_9.png,Dijkstra,49,2,23,96,0.08750008419156075,True
small_world,9,70,140,11,63,graph_images\small_world\small_world_graph_9.png,Bellman-Ford,49,2,69,2240,0.4477999173104763,True
small_world,9,70,140,11,63,graph_images\small_world\small_world_graph_9.png,A*,49,2,23,96,0.06870017386972904,True
small_world,9,70,140,11,63,graph_images\small_world\small_world_graph_9.png,BFS (unweighted),49,2,40,72,0.01940014772117138,True
small_world,9,70,140,11,63,graph_images\small_world\small_world_graph_9.png,Bidirectional Dijkstra,49,2,10,41,0.031800009310245514,True
small_world,9,70,140,11,63,graph_images\small_world\small_world_graph_9.png,Floyd-Warshall,49,2,70,220640,24.923699907958508,True
small_world,10,220,440,10,171,graph_images\small_world\small_world_graph_10.png,Dijkstra,138,8,149,612,0.3432000521570444,True
small_world,10,220,440,10,171,graph_images\small_world\small_world_graph_10.png,Bellman-Ford,138,8,219,6160,1.0861000046133995,True
small_world,10,220,440,10,171,graph_images\small_world\small_world_graph_10.png,A*,138,8,149,612,0.3279999364167452,True
small_world,10,220,440,10,171,graph_images\small_world\small_world_graph_10.png,BFS (unweighted),145,7,220,833,0.10000006295740604,True
small_world,10,220,440,10,171,graph_images\small_world\small_world_graph_10.png,Bidirectional Dijkstra,138,8,49,207,0.11010002344846725,True
small_world,10,220,440,10,171,graph_images\small_world\small_world_graph_10.png,Floyd-Warshall,138,8,220,6606600,750.7488001137972,True
small_world,11,83,166,57,33,graph_images\small_world\small_world_graph_11.png,Dijkstra,68,4,48,201,0.14880020171403885,True
small_world,11,83,166,57,33,graph_images\small_world\small_world_graph_11.png,Bellman-Ford,68,4,82,3320,0.668700085952878,True
small_world,11,83,166,57,33,graph_images\small_world\small_world_graph_11.png,A*,68,4,48,201,0.1425999216735363,True
small_world,11,83,166,57,33,graph_images\small_world\small_world_graph_11.png,BFS (unweighted),104,3,28,50,0.018900027498602867,True
small_world,11,83,166,57,33,graph_images\small_world\small_world_graph_11.png,Bidirectional Dijkstra,68,4,10,39,0.03260001540184021,True
